head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,frame,gesture,speaker
119.68616351158019,164.64634273011248,79.752186882491,-180.4137012019759,-180.4137012019759,247.56297087045738,-180.4137012019759,-180.4137012019759,-180.4137012019759,-180.4137012019759,95.11625554998055,129.09940839050387,85.58870618301698,161.0301730937128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fine,aslu_m_1
77.2367155607527,132.92397777706393,49.75370461777325,-215.946676832072,-215.946676832072,210.68542597624136,298.95863053835694,-215.946676832072,-215.946676832072,-215.946676832072,53.916701488707325,87.29032739992337,47.56355489370173,121.40434590783953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fine,aslu_m_1
112.99923402862551,165.3451554660981,79.23376975133168,-179.01230655272224,-179.01230655272224,246.73906507447037,-179.01230655272224,-179.01230655272224,-179.01230655272224,-179.01230655272224,93.85424625858069,127.37430369059948,85.09561965572125,163.4324453909063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,fine,aslu_m_1
-56.78835775075269,-124.71911706756498,-44.04258936767484,-79.9144132061346,-144.23911469282697,-202.31993637667588,223.99414139235404,223.99414139235404,223.99414139235404,223.99414139235404,-35.92269958009554,-68.4001411900391,-31.725220589709835,-107.90497574794162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.727155720179,58.798866251243,37.39304758594062,21.81914515752263,11.721698061020936,10.33946823225596,-17.832957819476636,-35.855472791563926,-52.36406636952771,12.65638921056674,-19.29441523045652,-38.962543162025824,-55.82659764495772,19.067535692028834,-11.145578015261338,-26.140250199101633,-41.13492238294192,29.572907676642256,15.341621285881782,7.916556072658982,1.202412669372379,3.0,fine,aslu_m_1
-56.13396581322304,-124.48732264118911,-43.42001308191976,-102.63442333940111,-135.18598136504195,-199.64347421176174,225.46950021653814,225.46950021653814,225.46950021653814,225.46950021653814,-35.20589582829511,-67.5218532316205,-32.0985107894229,-105.54656056427746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.81507532189144,-39.84650078115967,-51.20770890128181,-58.33098959020394,1175.9055314221994,-59.67041523309908,-79.84069106002218,-90.52889922605111,-94.82689496083994,-56.172130324872505,-72.43769156499656,-81.24018500650614,-86.21118069538818,-48.97563280177881,-61.00326661070283,-65.36790491437185,-70.40554317213412,-38.82056518679137,-33.49663385763428,-27.706204546315877,-24.00141766615737,4.0,fine,aslu_m_1
91.78924468208518,147.82075321884193,64.24728557661676,74.30759679324669,-197.9304733131009,228.71267293113843,-197.9304733131009,-197.9304733131009,-197.9304733131009,-197.9304733131009,71.6531069182715,105.62226637846717,63.634434258384715,141.8650058084519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,fine,aslu_m_1
-58.96262989228579,-122.23081220874947,-43.006305442038645,-77.42091955652332,-149.31071314254407,-199.93457191435357,225.84488484937012,225.84488484937012,225.84488484937012,225.84488484937012,-38.16042487464502,-70.79517658523238,-34.948004792719495,-108.60998098838859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.764359695531155,-46.07426332362294,-54.4343993158542,-59.345783971895926,1178.9254895783777,-60.69640525513727,-80.75341653917866,-89.90411363159757,-94.02493718745166,-56.51309883706547,-71.87627269437436,-79.04732861436808,-83.90270725210442,-49.335566073159434,-59.78087843051429,-63.335164959402306,-66.77743945167956,-40.010374081912104,-33.78494362919746,-26.48892198476833,-22.075114649562707,6.0,fine,aslu_m_1
93.94254793233263,146.68091783211392,64.56999613463347,75.54596425228753,-198.74447352437664,229.2426722377352,-198.74447352437664,-198.74447352437664,-198.74447352437664,-198.74447352437664,71.5458237683767,105.92483504558618,64.06280678383843,142.2068036349793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,fine,aslu_m_1
51.90068231461982,111.19925249471295,31.510828514525873,59.77085714968736,-235.51076152237803,189.64988865500982,278.03092950357546,-235.51076152237803,-235.51076152237803,-235.51076152237803,30.929963028378033,64.39457895698528,24.149845513715018,100.50621995830247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,fine,aslu_m_1
-19.95537335811667,-84.94611127730663,-10.555526290448794,-63.5654314294385,-112.69590557059841,-159.90858880994224,-252.71801551776514,262.5720270722754,262.5720270722754,262.5720270722754,3.6374792659862454,-29.014351825622224,7.67517433410112,-65.669430737675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.9394165962813,-44.658054299344734,-56.801258533481764,-62.556239058664936,1176.8163479308816,-67.89138219954474,-80.27449351042655,-86.64597947342608,-90.07162953167065,-61.56313525977705,-69.21087112164108,-74.3493462090079,-78.51145524344119,-52.90555785307074,-59.876811507932246,-61.39296848354156,-64.14213633478356,-41.36212131079568,-35.257043701818425,-27.259210756160307,-22.147236946070958,9.0,fine,aslu_m_1
