head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,frame,gesture,speaker
48.403907219709126,-43.006068176515775,-5.023654087559172,-90.61954458614997,-162.86398416750885,-76.37846195515736,-185.1326488399202,-201.47642170290382,247.4646601949384,247.4646601949384,68.21223018844283,53.76867929500715,65.52157740882,33.66506901385924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-527.0374794800254,-527.0374794800258,-527.0374794800258,-527.0374794800258,-527.0374794800258,-527.0374794800258,716.6776845752602,713.7101038222494,-527.0374794800258,698.5904607321763,709.0133368518337,701.7511742368919,-527.0374794800258,697.2634596232562,703.4788590296408,-527.0374794800258,-527.0374794800258,684.606187423975,699.3584874650265,-527.0374794800258,-527.0374794800258,0.0,help,lex_f_1
45.68811876077586,-44.42009970020692,-5.324888478506997,-88.66021175351817,-153.8295397520613,-79.91204991351124,-197.07416652430075,-185.93229503663338,247.4388073437974,247.4388073437974,66.72410771038254,52.487707197841125,64.64678261709471,30.72892018504953,-182.12505356452243,-182.1250535645225,-182.1250535645225,1101.5194956630844,1101.273788104919,1075.4576803934006,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-182.1250535645225,-74.02036458570359,1176.732522893427,-50.11444957771385,-69.25469860792758,-71.41669857872564,-87.60453082602035,-53.702282827891,-43.08215839635767,-37.40207533057074,-89.70453065887325,-52.272574539890336,-38.8046585582204,-45.14340814299489,-87.5541557139399,-50.11832458633541,-42.307241618723,-48.65374122074061,-81.87407264815297,-52.90024098990532,-47.93307456380793,-52.86924092093276,1.0,help,lex_f_1
28.77431941718442,-51.013206833169406,-6.310837187704605,-94.88338743590033,-66.96849702445694,-95.2924557861287,-209.41706574408693,-150.9322908133866,245.92359784891818,245.92359784891818,50.65095724650204,34.96567987351507,53.53273507136846,15.04685351842743,-225.42049437358042,1008.4027028327052,1008.4027028327052,1008.4027028327052,1008.4027028327052,-237.9994798463392,-235.87205526350806,-235.28249815151145,-236.06998808935145,-226.03479308880793,-231.12661539877092,-241.88744632907844,-255.4518545655202,-228.24881328294546,-231.93884693984137,-241.97404194038492,-252.6853896642316,-229.737197547319,-234.12812553074855,-241.29788921708177,-248.4552821017998,-36.12181962924413,1194.1115797035807,-117.38716486222442,-77.64987185169845,-69.88420150237188,-91.60647619484422,-72.75817279616695,-64.99250244684038,-63.440724542767946,-77.32845353160879,-58.5949423901064,-52.892916705386206,-53.47365882022511,-64.44149961240092,-47.16793256923104,-44.293961275435976,-45.59319621372365,-46.70876354053151,-36.390540217499534,-35.672047394050765,-37.712733607222184,2.0,help,lex_f_1
17.809752751119703,-53.25971108507619,-5.13336150956007,-89.97060705586128,-50.2581242589012,-101.9425037609486,-205.99426156934888,-113.26275030311339,245.13973784062875,245.13973784062875,38.67278185129845,22.021113766587508,46.76082354839319,4.277371944153124,659.3639472295807,659.3639472295805,659.3639472295805,659.3639472295805,659.3639472295805,659.3639472295805,659.3639472295805,-593.6562063638033,-603.7567918218565,659.3639472295805,-586.5356035055134,-598.744501436036,-610.9280644710877,659.3639472295805,-587.305934050925,-600.2598276313884,-611.0294040529706,659.3639472295805,-590.8535680323346,-600.9541534903879,-609.6154174395008,50.277642412119654,36.817021350373786,11.059297580132368,-7.753240194662249,-21.703039539143177,4.525900451805744,-17.478717055289636,-21.309212734050544,-16.822339046801925,7.491353104766535,-16.935652586471907,-15.133718286761438,-7.4547648672120514,11.357772907582566,-11.661125289038031,-5.897419708869106,1.1431177642201296,13.947360817478291,-3.0632426576058536,1.161079826247686,7.431925751179224,3.0,help,lex_f_1
18.053940876529733,-53.88497946399923,-6.831769062557653,-95.2693988894846,-59.30894766549224,-103.20994524461534,-205.91215348956237,-97.8813615915375,244.99128217723603,244.99128217723603,39.550300393684076,23.193873467054747,46.895483933777804,4.622392381730529,833.5417938754181,833.5417938754183,833.5417938754183,833.5417938754183,833.5417938754183,833.5417938754183,-403.77839065414736,-414.51818210794926,-423.1457583876132,-403.1338907904722,-404.61947765924623,-419.6373141362577,-431.0573485703572,833.5417938754183,-407.4834220469268,-421.08715788840914,-431.0930916869797,-420.8548276303629,-411.6721092785801,-418.1338557091724,-424.5777305814536,1171.6992231802135,-62.55382498946539,-74.89100654910322,-81.42672256292285,-90.77249860190972,-77.00308520536572,-70.97513657890056,-69.57917384109113,-68.14694200418496,-65.6540378074066,-57.49587597513056,-54.66768140041496,-55.329393670222935,-55.71908769680528,-46.11055947807469,-44.6964621907169,-45.35817446052486,-45.10429076684762,-38.949400293543846,-35.423224349923544,-31.842644757658114,4.0,help,lex_f_1
19.440327945868667,-53.93523027625549,-6.170730663451885,-94.3324064297872,-58.21243237308279,-101.81923182966203,-207.51073289029472,-109.0390837955884,245.1145107557032,245.1145107557032,40.863981750308106,25.46032362198607,47.93220868508482,7.093984743468492,947.7682775399542,947.7682775399549,947.7682775399549,947.7682775399549,947.7682775399549,-283.83737775210716,-290.28405351032575,-297.45582627736786,-302.47390728735576,-277.5202976103874,-291.7702463103337,-301.7488102785321,-310.2987794984998,-275.4242039051104,-293.91673831091583,-303.1918045397071,-312.445271499082,-278.9992906539232,-299.60231827794996,-306.7308925061592,-313.14156948201696,49.27690343125358,34.547691890051716,9.400845564892581,-7.000241330932937,-21.95887161060349,4.171593853773184,-19.50772030816981,-21.32727712469918,-19.130620107795398,8.294620510830534,-15.007593450738048,-15.425562289393966,-10.196310578274568,14.007785245948538,-7.8928407377465915,-7.286321798903468,-1.8685199875968632,18.5079121033803,0.8529186915870334,1.459437630430155,6.082170402706431,5.0,help,lex_f_1
17.530053371032434,-52.9015881065304,-6.946331460559659,-94.91804135577155,-69.73220276249687,-102.96836981373038,-205.04353249414487,-92.45273368659079,244.96618256928832,244.96618256928832,40.49341128594276,23.50808551572639,46.84995432493643,6.648930043609922,655.7734799781917,655.7734799781917,655.7734799781917,655.7734799781917,655.7734799781917,655.7734799781917,-580.1361556988936,-592.2702765764634,-600.1796588101109,655.7734799781917,655.7734799781917,-598.8007033192423,-608.0890410437585,655.7734799781917,-588.7613773293704,-599.5341171503347,-606.6925111186266,655.7734799781917,-587.2418263643958,-595.1336341637801,-600.8954982069401,876.5951468035066,876.5951468035063,-314.80006962851576,-380.04344220986854,-390.7405424438036,-327.642320884292,-334.61771116377645,-350.0877409048141,-357.81320415024277,-334.76098554012856,-333.33725260896125,-351.6165417119729,-357.97558177677513,-348.2386902607673,-353.2217555198529,876.5951468035063,-365.79656127310517,-358.8784807441616,876.5951468035064,876.5951468035064,876.5951468035064,6.0,help,lex_f_1
19.287452714352266,-52.13869821358877,-6.536097937592484,-97.34114388499279,-73.03221544631944,-101.07608584532413,-204.34768515761246,-94.26876212141185,245.42316378963545,245.42316378963545,41.452825217261264,25.383428080603352,46.127894653154556,5.642760362199629,776.7664041688578,776.766404168858,776.766404168858,776.766404168858,776.766404168858,776.766404168858,-461.253674481927,-473.4065157911164,-481.31704982632283,776.766404168858,-466.3360036678115,-479.9206768282713,-489.20985443491986,776.766404168858,-474.1756199965801,-480.67205160712547,-488.5293973625035,-481.85567148586347,-476.27017949365734,-478.4356566971724,-482.7488816775933,-10.058256366618956,2.8722768781244246,18.396586084540385,24.55520281402663,37.016174578537,18.38061516170285,17.73537353025686,12.372141455698786,9.730452725513603,6.74696989779573,3.428097690489481,-2.810373653184476,-4.560852191416237,-4.433084808715901,-9.518406477091455,-13.083247244905143,-15.287316340532389,-20.085161397832188,-22.46491064467239,-24.700921585974715,-24.23136010574169,7.0,help,lex_f_1
18.801125456967032,-52.45949627036099,-5.158857977156781,-96.46998659085648,-72.47014018064812,-101.57157878577328,-203.87221953943234,-95.21662403383223,245.24926353137656,245.24926353137656,40.98323825268055,25.48504704524334,46.3764500647628,5.0745154956533005,779.4558345056834,779.4558345056836,779.4558345056836,779.4558345056836,779.4558345056836,779.4558345056836,-462.11627072318186,-474.96268280891763,-482.8682372848566,779.4558345056836,-469.97064687375143,-480.75560100688364,-490.0582067069448,779.4558345056836,-476.4279718001989,-482.9023561684362,-489.35968109488374,-481.99911725489756,-478.5235486363821,-480.68736323972445,-485.01499244640917,1176.3449458739606,-71.36207463432642,-80.87850203612207,-83.21978427326712,-92.58941491792397,-80.18195848496255,-72.09605842002034,-67.81194228653554,-66.33497132299433,-68.8485229786604,-57.89256484785796,-52.15244871613749,-51.3720213037558,-58.19066005821219,-46.47524548033363,-40.735129348613164,-41.36876000385606,-43.248681004279206,-35.77544062927437,-32.94732449402521,-32.86344063280304,8.0,help,lex_f_1
19.28859977458935,-52.130265118101164,-6.520245226465192,-97.31389376292513,-73.01858687202382,-101.07536138105435,-204.21340618408948,-95.14535218965179,245.4381184400289,245.4381184400289,41.45471365644223,26.02421832322325,46.13304796168906,5.640294138309486,839.2130505240622,839.2130505240625,839.2130505240625,839.2130505240625,839.2130505240625,839.2130505240625,-402.3675819345226,-415.1991939101039,-422.3593522472884,839.2130505240625,-409.5128263160885,-420.97504523783107,-430.248948978248,-413.69557525569763,-418.78673005650546,-422.4190080697628,-429.56425245132874,-421.52551616418293,-420.1859510215814,-423.10370459668223,-424.5476674286139,769.7820668127074,769.7820668127077,-487.43837640831225,-489.0952650298663,-499.906753456112,-483.22064984136,-477.28267382200767,-473.662652103631,-474.21178022332197,-473.2740382725548,-462.3506122865787,-456.5488621913991,-461.36429360692705,-465.4362899872258,-454.4642872723652,769.7820668127077,769.7820668127077,769.7820668127077,769.7820668127077,769.7820668127077,769.7820668127077,9.0,help,lex_f_1
