head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,frame,gesture,speaker
-118.82188448558561,-29.8195998250509,-23.56761205895023,83.84877118615124,109.06797621376747,-34.171425782459366,74.56835219733784,150.3490582761991,139.06204232862427,138.59009406777213,-128.52157872697651,-130.0782594850086,-113.08699823410257,-117.418935671718,1229.7661227051617,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,-61.488306135258114,1035.6785867008055,1035.6785867008057,1035.6785867008057,-246.36092291928193,1035.6785867008057,-291.53056814696,-246.35826327121646,-235.0365958355766,-223.71758804800226,-285.15730960229394,-240.6668436006435,-225.1078622768433,-213.08041913452098,-278.7920300018243,-242.07041606981196,-229.32921827661065,-222.25018402526212,-257.6160991532847,-246.29443171764484,-233.56387251670554,-225.78172220673994,0.0,first,lex_f_1
-112.55329357114178,-24.548032716307148,-17.637995568430046,96.7114684658186,22.18436546834463,-27.54521768586682,79.28459825940074,155.85485725273347,145.17151458263226,145.15956119238567,-122.3354240169353,-122.74016358153571,-107.01898154021941,-109.98725654087909,1228.40530438318,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-61.42026521915904,-32.653665551854836,-22.666269616234928,-5.3512924687299455,5.74040100425366,16.22986081404224,7.898759318338281,19.291569622919397,29.078322248227366,38.21260444969753,1.72571240445969,11.060637916241769,3.030349519876065,-4.899465355204052,-2.9417503514313528,1.9263557147716104,-7.358636768626929,-10.82163219812793,-11.122445297466182,-4.698518312632874,-13.331040372193598,-18.349856720324944,1.0,first,lex_f_1
-106.70526688902893,-20.716124797402205,-19.73334024064658,89.88730068270011,-21.574187272751495,-20.6354754255471,83.52618458484402,161.88060862611837,149.43600325693015,150.59597660323573,-117.9422287743922,-118.49718123612922,-103.29370360409574,-106.22856551383487,1229.7521089362308,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-61.487605446811536,-31.047253266920656,-22.188185286985252,-5.426357307378682,6.272308215174066,15.121600729051005,6.900071402625098,18.281922691634794,28.400427232895648,38.5189317741565,1.5181396188165306,11.638599253289083,1.5240048984516115,-6.380710194431239,-3.230163697905922,2.464672133022312,-7.649922221815158,-12.39236025890253,-10.823929836880806,-4.178651305323397,-11.447782837908445,-15.875361734664457,2.0,first,lex_f_1
-103.7064728340138,-18.73321952641944,-16.769906529090896,94.04061052359675,-18.562391188099316,-19.664773294791797,88.49687468098676,161.8656858358006,149.44814228630827,125.56734131937284,-115.94409509971527,-116.49755938942918,-103.29649702607253,-106.24373975843301,1231.7658728560718,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-61.58829364280357,-36.6987815058401,-23.499318898181404,-2.2532978802048405,12.083458356773358,13.143409616678014,1.731310140246666,17.716082043897792,28.656294667192746,37.63128950950811,-3.9786559162926216,10.543787607085074,5.76225798254326,0.10646438449628551,-10.114169004123225,2.4430567382748745,-1.9129258549756276,-5.6035016720430075,-14.710011342265542,-6.825970307424618,-9.773796978894014,-14.446981686451192,3.0,first,lex_f_1
-104.57022124329197,-21.602529283482816,-17.79567947767119,95.16696495476387,-16.5023562972911,-22.354854198664498,83.84742977808307,161.06389119976737,146.43353237506463,148.73573235051293,-118.84301394735418,-118.32940394259217,-106.23040871278776,-109.01908355505608,1229.116527283611,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,36.97486050102074,21.319899249828907,-1.0389284831832828,-14.446661446823997,-17.626291928539015,-0.6943229647929484,-15.187427682286891,-15.276801261802111,-14.459550246494553,4.09403194819607,-8.585823579652311,-8.03669330289042,-3.3248231697460686,9.78901145600787,-3.0695912308709565,-2.4310873745938433,1.2847845842125039,14.398619209966439,5.434635640924408,4.0811431485255145,6.801016932993858,4.0,first,lex_f_1
-104.78919151472151,-21.808038584569292,-17.173208886605963,93.75896700016004,-16.832256920792847,-22.358538583602193,84.87287856577308,160.96039502444998,146.04549216745028,148.6008584383419,-118.08457253410887,-118.53029851653186,-105.53502393993766,-109.12746171530507,1228.434839214116,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,41.57523735687769,24.320052316722766,2.116932954472359,-10.891985490319144,-15.698267713069257,1.4119688427429353,-16.54818030914142,-27.012305543212502,-35.77990197013663,5.798239344953038,-11.878605608240596,-6.364062888763679,0.42370053232279187,12.164342853000804,-3.8159732930458827,-1.4128321816708245,5.233279140070286,17.257225659439015,5.236575525067665,4.669967127686224,9.194593344244309,5.0,first,lex_f_1
-104.75161714137617,-21.803302668013576,-18.42032649993922,93.44302503813732,-17.04202851494265,-22.08627023385534,85.18253204023603,161.09787280569492,146.88047875289848,148.7483206090944,-118.12609183666584,-118.4695044689052,-105.66029696330929,-108.99279091905397,1228.434839214116,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,-61.42174196070584,40.86423270840319,23.890279973548537,2.681421731105654,-9.494355604988838,-15.47176594129429,2.0311259802306534,-16.078548762317727,-26.754534398104408,-36.43791105532782,6.10116199376267,-10.651834077608369,-6.052858877406041,0.8954039725369055,11.163806985857962,-3.7253276925912076,-1.1115704495154337,4.601370293454861,16.105095413748572,5.186396649552512,3.8297179783751725,8.428693178577502,6.0,first,lex_f_1
-105.42553611680768,-22.46012066133663,-20.672328606137093,94.19100508192854,-10.385689416858941,-23.1519347390076,86.0394627279531,161.25610198803852,145.52775853920767,147.93155251240591,-118.711620416097,-119.1729229839622,-106.11790929098579,-108.84781861834081,1230.4632905117703,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-61.52316452558852,-99.75680578088466,-116.81570851688622,-134.01037999430497,-139.2197172358572,-137.24575125884368,-127.7943164568606,-134.44031434212596,-146.5387891958401,-152.98113396897978,-119.37800570670743,-129.50251458340807,1167.6404969832533,1167.6404969832533,-109.50240618927161,-118.93121286768519,-120.27736101712021,-118.75018787912894,-101.0408391919794,-105.486589864536,-111.12009182154098,-112.48886809454554,7.0,first,lex_f_1
-108.16395550395295,-23.16598236362025,-17.73103539944827,101.35590256028327,6.157899309820758,-25.62862411425147,77.28605005803298,158.5741627074712,146.2098074531929,145.69877732383364,-121.06005832526725,-121.25342107691671,-106.90846428468117,-111.37105834449666,1229.116527283611,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,-61.45582636418057,41.75283357162941,26.687757853344827,4.672669703742473,-8.153868567038362,-10.964858266722494,1.0306520415254916,-15.27089244491423,-26.27642188458658,-35.13094887029188,6.247190635271472,-4.6748330811218235,-9.803836681331095,-10.54732965032724,11.463729229017453,2.7762136898702474,-3.2632943258932703,-4.5037923643060624,17.67427796159673,8.489757353032875,5.4282504835115954,2.3667436139903106,8.0,first,lex_f_1
-115.38941048741486,-27.405771361423508,-24.191364202615656,91.34643909243808,71.23160358851453,-30.71658955172771,75.05159876256093,154.84676382432676,142.54620084498143,141.10003537253675,-125.09831820269771,-126.6573162663535,-110.67671253043349,-115.98715888269204,1229.1342380133628,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-61.45671190066816,-71.91299674123064,1215.5827953676526,-56.00268933458198,-58.15984978740713,-50.43240698560099,-81.39969783236857,-71.61575394693747,-61.04565033109786,-51.132287256695044,-82.7131789152422,-64.41563249759643,-49.54558788599222,-40.33210508268347,-79.78423864189423,-62.87207285655085,-50.116048968114555,-47.25900824419532,-74.7556575552641,-59.92875267331714,-52.143790231968005,-50.01538959891433,9.0,first,lex_f_1
