head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,frame,gesture,speaker
-294.84031064428274,-411.7634586712696,-191.14411181793224,-286.23548131542475,958.9398133555118,-635.1385699562196,-869.8137527615074,958.9398133555118,958.9398133555118,958.9398133555118,-234.70742132940828,-322.2996848169488,-190.96536816750287,-398.8510939415513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,okay,sschool_f_2
-290.7489089927415,-416.2722880596321,-194.32613273287947,-279.58397443614393,957.1604924195569,-635.8510410494414,-878.7006482399794,957.1604924195569,957.1604924195569,957.1604924195569,-228.66028257602045,-316.7254118234882,-190.96810461033357,-396.8051771575676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,okay,sschool_f_2
-168.39020297040892,-316.4001194624393,-102.40797844122785,-181.71185146374384,-415.64976150391914,-529.0756298865797,-797.4528239127437,1053.8667367581743,1053.8667367581743,1053.8667367581743,-107.05649588076295,-190.82844387878103,-78.10450293474028,-274.52239993917493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,okay,sschool_f_2
-200.96247865004756,-327.4541652929172,-110.24180355187076,-165.13528156422583,-215.6551021900089,-544.3732782536495,-792.0630812316062,1044.8959971544289,1044.8959971544289,1044.8959971544289,-140.36794816114286,-223.50943175754355,-109.69616982274246,-305.2292509875313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.5104193922936,569.8691451279408,-189.50740722524696,-189.50740722524696,-189.50740722524696,644.9904960343691,-189.50740722524696,-189.50740722524696,-189.50740722524696,658.2335626528072,-189.50740722524696,-189.50740722524696,-189.50740722524696,-189.50740722524696,-189.50740722524696,-189.50740722524696,-189.50740722524694,627.5148923965405,-189.50740722524694,-189.50740722524694,-189.50740722524694,3.0,okay,sschool_f_2
-226.79547811936777,-330.0510761501351,-111.63273858355637,-152.78260793634928,-161.54192324337149,-554.4186760147115,-791.3076454180234,1047.1577397774645,1047.1577397774645,1047.1577397774645,-152.6555958786744,-236.25969974872484,-120.81102230729614,-303.21675593218254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5014426618191,105.39173620747604,23.516122454888194,-15.11598159424095,-33.8089000850377,26.928920450617117,-61.78563821118459,-43.40428648727176,-30.958227296385605,20.184206837035145,-54.91564537750618,-41.5038379615037,-16.08172981935728,41.63465434309026,-53.965421114622146,-26.315773717591455,-9.803822594982108,58.42712430811895,-7.902286546975907,-20.3649572223325,-11.657699234053307,4.0,okay,sschool_f_2
-82.73545110073961,-223.93706375842518,-8.85883832297295,-115.44545807479228,-117.1690141008418,-435.99634722678803,-718.1493949800985,1147.8691668255667,-337.57421460958943,1147.8691668255667,-13.020484464625586,-88.28329205924194,7.291392039897672,-161.86016699291642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.15377871137651,-47.60005186587814,-38.20374041893617,-33.867627709682075,-41.3148082966919,50.74254842402317,103.57247416511267,149.7367475407516,189.81916987012636,32.34068964091888,29.33884052886477,-25.362063250000958,-43.48804230857655,5.938914895164019,-11.379159692272603,-46.95880835356619,-57.658317454162436,-15.27742141213686,-41.06432889515959,-49.22055050212201,-67.9406861943993,5.0,okay,sschool_f_2
-72.6220673946587,-222.9129049993875,-9.511710649807304,-117.10639576804725,-123.29788843555546,-435.5510881444896,-724.9307289771722,1141.195815077024,-329.7568989208815,1141.195815077024,-8.223229511883812,-88.67332040262396,18.14268361349823,-167.9480805630398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.429424619731115,-46.6723054516401,-41.42762398572272,-33.707312450856854,-40.15128821432221,41.47155725389175,106.38210006014923,148.2071976759364,184.85999912048305,35.478189885602355,37.12809257832627,-30.480668389948484,-51.318503813577394,20.03911887559587,-8.292559840516999,-48.768936390226855,-67.20818321875981,-5.518852264372413,-40.82215661297909,-59.03648725885541,-67.73195293847519,6.0,okay,sschool_f_2
-196.6138160163875,-328.0454600863396,-99.32120112427731,-141.88610376091955,-341.8051299959046,-541.4211195471842,-793.6645575949879,1059.350041713629,1059.350041713629,1059.350041713629,-132.55363941424164,-217.12138203585576,-90.97933709624326,-294.6383784685458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.8577203655475,718.7251708981396,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,-77.60962585598358,7.0,okay,sschool_f_2
-171.1970993831049,-311.18195579466214,-94.38123478985989,-198.3668693315829,-390.9453220712108,-532.036565211859,-806.2120402516455,1059.1758404003685,1059.1758404003685,1059.1758404003685,-109.39087928216878,-200.4159712023275,-77.57357584305389,-285.8260080396297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,okay,sschool_f_2
-300.6686680612828,-407.2025368462172,-183.47978689064038,-281.02500914493294,962.2560226782025,-633.6576837528851,-867.873907537752,962.2560226782025,962.2560226782025,962.2560226782025,-237.239368662157,-330.47737121727124,-196.44185308656503,-410.95790551310574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,okay,sschool_f_2
